Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
4163,0.325000,1.250000,3.125000,-0.341864,-1.129857,0
4164,0.250000,0.687500,4.583333,-0.732221,-0.914342,1
4165,0.287500,0.937500,2.500000,-0.394189,-1.025416,0
4166,0.250000,1.125000,4.375000,-0.434721,-0.919157,0
4167,0.287500,1.312500,4.166667,-0.430712,-1.024429,0
4168,0.400000,1.812500,5.000000,-0.112366,-1.318540,0
4169,0.362500,0.937500,0.625000,-0.113101,-1.242820,0
4170,0.362500,1.187500,1.875000,-0.124576,-1.241678,0
4171,0.362500,0.500000,1.250000,-0.168946,-1.219978,0
4172,0.625000,1.375000,1.458333,-0.178594,-1.201573,0
4173,0.325000,1.500000,3.541667,-0.190562,-1.135573,0
4174,0.475000,1.687500,1.250000,-0.014704,-1.530065,0
4175,0.400000,1.187500,1.041667,-0.043724,-1.333692,0
4176,0.400000,1.250000,1.250000,-0.042704,-1.333925,0
4177,0.437500,0.687500,2.291667,-0.039710,-1.409465,0
4178,0.437500,1.500000,1.458333,-0.035644,-1.438490,0
4179,0.437500,2.000000,4.791667,-0.038031,-1.413379,0
4180,0.475000,0.687500,1.875000,-0.032849,-1.515636,0
4181,0.962500,0.750000,1.250000,-0.000000,-2.776684,0
4182,0.962500,0.937500,1.666667,-0.000000,-2.718835,0
4183,0.925000,0.625000,0.833333,-0.000000,-2.646119,0
4184,0.925000,1.187500,2.083333,-0.000000,-2.549670,0
4185,0.850000,1.437500,2.708333,-0.000000,-2.386651,0
4186,0.887500,1.125000,2.083333,-0.000000,-2.423846,0
4187,0.887500,1.437500,2.500000,-0.000000,-2.421709,0
4188,0.887500,0.562500,0.416667,-0.000000,-2.508795,0
4189,0.925000,1.875000,2.708333,-0.000000,-2.537339,0
4190,0.850000,1.625000,2.916667,-0.000000,-2.442828,0
4191,0.850000,1.937500,3.125000,-0.000000,-2.445748,0
4192,0.850000,0.625000,0.833333,-0.000000,-2.344302,0
4193,0.850000,0.687500,1.041667,-0.000000,-2.342762,0
4194,0.812500,1.000000,2.083333,-0.000000,-2.239294,0
4195,0.775000,1.375000,2.916667,-0.000000,-2.157852,0
4196,0.775000,1.000000,2.291667,-0.000000,-2.114642,0
4197,0.775000,1.875000,3.333333,-0.000000,-2.152911,0
4198,0.775000,0.750000,1.458333,-0.000000,-2.102941,0
4199,0.737500,1.375000,2.916667,-0.000000,-2.081151,0
4200,0.737500,0.812500,1.458333,-0.000000,-2.076902,0
4201,0.700000,1.687500,3.125000,-0.000000,-2.017464,0
4202,0.700000,0.687500,1.041667,-0.000001,-2.005051,0
4203,0.662500,1.812500,3.333333,-0.000002,-1.943495,0
4204,0.587500,1.187500,3.125000,-0.000004,-1.781385,0
4205,0.587500,2.000000,3.958333,-0.000004,-1.776950,0
4206,0.475000,1.437500,0.416667,-0.006164,-1.540084,0
4207,0.475000,1.625000,0.833333,-0.006415,-1.539868,0
4208,0.512500,1.687500,3.958333,-0.005912,-1.602304,0
4209,0.512500,1.750000,0.625000,-0.003879,-1.618236,0
4210,0.512500,1.812500,0.833333,-0.005766,-1.618136,0
4211,0.512500,2.000000,4.166667,-0.006020,-1.600205,0
4212,0.550000,0.812500,2.083333,-0.002187,-1.693341,0
4213,0.587500,0.750000,1.875000,-0.000052,-1.774353,0
4214,0.325000,0.937500,1.666667,-0.324888,-1.129857,0
4215,0.325000,1.812500,4.375000,-0.337672,-1.129119,0
4216,0.250000,0.750000,5.000000,-0.732159,-0.914342,1
4217,0.250000,0.687500,1.250000,-0.423878,-0.921734,0
4218,0.250000,0.812500,2.500000,-0.428313,-0.920471,0
4219,0.287500,1.250000,3.958333,-0.419012,-1.023420,0
4220,0.287500,1.687500,5.000000,-0.423132,-1.021427,0
4221,0.400000,0.500000,0.833333,-0.099947,-1.318540,0
4222,0.362500,0.875000,0.208333,-0.112079,-1.242820,0
4223,0.362500,0.937500,4.166667,-0.115445,-1.221813,0
4224,0.362500,0.625000,2.500000,-0.161575,-1.219978,0
4225,0.325000,1.625000,3.750000,-0.170588,-1.143770,0
4226,0.325000,1.750000,3.958333,-0.164827,-1.145384,0
4227,0.325000,1.875000,4.166667,-0.176544,-1.142726,0
4228,0.325000,1.062500,2.083333,-0.185273,-1.130331,0
4229,0.475000,1.437500,0.625000,-0.010284,-1.529732,0
4230,0.475000,1.625000,1.041667,-0.010909,-1.529340,0
4231,0.475000,1.875000,1.458333,-0.011567,-1.528716,0
4232,0.475000,2.000000,1.666667,-0.013751,-1.528525,0
4233,0.437500,1.062500,0.000000,-0.034998,-1.438490,0
4234,0.400000,1.500000,1.875000,-0.037086,-1.337904,0
4235,0.400000,1.875000,2.500000,-0.036182,-1.339476,0
4236,0.475000,0.562500,1.041667,-0.016144,-1.515636,0
4237,0.475000,0.750000,2.291667,-0.017008,-1.513750,0
4238,0.475000,1.062500,3.333333,-0.027797,-1.509433,0
4239,0.962500,0.562500,0.625000,-0.000000,-2.776684,0
4240,0.962500,1.312500,2.291667,-0.000000,-2.671907,0
4241,0.962500,1.812500,2.708333,-0.000000,-2.656075,0
4242,0.925000,0.750000,1.250000,-0.000000,-2.646119,0
4243,0.925000,1.125000,2.083333,-0.000000,-2.548546,0
4244,0.925000,1.312500,2.291667,-0.000000,-2.547377,0
4245,0.887500,1.250000,2.291667,-0.000000,-2.421935,0
4246,0.850000,1.250000,2.500000,-0.000000,-2.349198,0
4247,0.887500,0.750000,1.250000,-0.000000,-2.469550,0
4248,0.887500,1.000000,1.875000,-0.000000,-2.460170,0
4249,0.887500,1.937500,2.916667,-0.000000,-2.482802,0
4250,0.925000,1.812500,2.708333,-0.000000,-2.534915,0
4251,0.887500,1.875000,2.916667,-0.000000,-2.498988,0
4252,0.887500,1.625000,2.708333,-0.000000,-2.436087,0
4253,0.850000,0.875000,1.666667,-0.000000,-2.336350,0
4254,0.812500,1.187500,2.500000,-0.000000,-2.266353,0
4255,0.850000,1.187500,2.291667,-0.000000,-2.322987,0
4256,0.850000,1.312500,2.500000,-0.000000,-2.338646,0
4257,0.812500,0.500000,0.208333,-0.000000,-2.219388,0
4258,0.775000,1.562500,3.125000,-0.000000,-2.153238,0
4259,0.775000,1.812500,3.333333,-0.000000,-2.153505,0
4260,0.775000,0.812500,1.666667,-0.000000,-2.102941,0
4261,0.737500,1.562500,3.125000,-0.000000,-2.078426,0
4262,0.737500,0.875000,1.666667,-0.000000,-2.076902,0
4263,0.737500,1.437500,2.708333,-0.000000,-2.076197,0
4264,0.700000,1.437500,2.916667,-0.000000,-2.012058,0
4265,0.662500,0.500000,0.000000,-0.000001,-1.944383,0
4266,0.662500,0.687500,1.250000,-0.000002,-1.941311,0
4267,0.662500,1.187500,2.708333,-0.000002,-1.934400,0
4268,0.662500,1.750000,3.333333,-0.000001,-1.942659,0
4269,0.587500,1.687500,3.750000,-0.000004,-1.779696,0
4270,0.475000,1.750000,1.041667,-0.006340,-1.539868,0
4271,0.512500,1.687500,0.625000,-0.005590,-1.618136,0
4272,0.550000,0.562500,0.625000,-0.002073,-1.693341,0
4273,0.512500,1.500000,0.000000,-0.002168,-1.624741,0
4274,0.587500,1.125000,2.916667,-0.000048,-1.774353,0
4275,0.325000,1.687500,3.958333,-0.208734,-1.128546,0
4276,0.325000,1.687500,4.166667,-0.328630,-1.128397,0
4277,0.250000,0.500000,2.708333,-0.731782,-0.914342,1
4278,0.250000,0.625000,0.416667,-0.408337,-0.920471,0
4279,0.250000,1.000000,3.750000,-0.418617,-0.917812,0
4280,0.287500,1.500000,4.583333,-0.375030,-1.017628,0
4281,0.400000,1.375000,4.583333,-0.097240,-1.318540,0
4282,0.362500,1.500000,2.708333,-0.105880,-1.242306,0
4283,0.362500,0.750000,3.333333,-0.146214,-1.219978,0
4284,0.662500,1.312500,1.041667,-0.148013,-1.202360,0
4285,0.325000,1.437500,3.333333,-0.163746,-1.144658,0
4286,0.475000,1.750000,1.250000,-0.010883,-1.529340,0
4287,0.475000,1.500000,0.833333,-0.012299,-1.528332,0
4288,0.962500,1.750000,0.416667,-0.033839,-1.432674,0
4289,0.437500,1.875000,2.083333,-0.033594,-1.437361,0
4290,0.475000,0.500000,0.416667,-0.015565,-1.515636,0
4291,0.475000,1.250000,3.750000,-0.017048,-1.504209,0
4292,0.475000,1.875000,4.375000,-0.026552,-1.499337,0
4293,0.962500,0.812500,1.458333,-0.000000,-2.776684,0
4294,0.962500,1.125000,2.083333,-0.000000,-2.673607,0
4295,1.000000,2.000000,2.708333,-0.000000,-2.770350,0
4296,0.962500,1.500000,2.500000,-0.000000,-2.668585,0
4297,0.925000,0.500000,0.208333,-0.000000,-2.646119,0
4298,0.925000,1.250000,2.291667,-0.000000,-2.546364,0
4299,0.925000,1.500000,2.500000,-0.000000,-2.542672,0
4300,0.850000,0.500000,0.208333,-0.000000,-2.349132,0
4301,0.887500,0.687500,1.041667,-0.000000,-2.472738,0
4302,0.887500,0.812500,1.458333,-0.000000,-2.466589,0
4303,0.887500,1.812500,2.916667,-0.000000,-2.514432,0
4304,0.887500,0.625000,0.833333,-0.000000,-2.474366,0
4305,0.812500,1.062500,2.291667,-0.000000,-2.253685,0
4306,0.850000,1.062500,2.083333,-0.000000,-2.316945,0
4307,0.812500,1.312500,2.708333,-0.000000,-2.297656,0
4308,0.812500,1.500000,2.916667,-0.000000,-2.313856,0
4309,0.850000,1.125000,2.291667,-0.000000,-2.330047,0
4310,0.812500,0.562500,0.625000,-0.000000,-2.216293,0
4311,0.775000,1.187500,2.708333,-0.000000,-2.143926,0
4312,0.775000,0.562500,0.625000,-0.000000,-2.102941,0
4313,0.737500,1.750000,3.333333,-0.000000,-2.078681,0
4314,0.737500,0.750000,1.250000,-0.000000,-2.076902,0
4315,0.737500,2.000000,3.125000,-0.000000,-2.075561,0
4316,0.662500,1.062500,2.500000,-0.000001,-1.934796,0
4317,0.662500,1.312500,2.916667,-0.000001,-1.935339,0
4318,0.662500,1.500000,3.125000,-0.000001,-1.939058,0
4319,0.625000,1.062500,2.708333,-0.000002,-1.859963,0
4320,0.625000,1.750000,3.541667,-0.000002,-1.862787,0
4321,0.662500,0.562500,0.625000,-0.000000,-1.942110,0
4322,0.662500,0.625000,1.041667,-0.000000,-1.941311,0
4323,0.587500,1.062500,2.916667,-0.000004,-1.774777,0
4324,0.587500,1.437500,3.541667,-0.000002,-1.779696,0
4325,0.587500,1.937500,3.958333,-0.000003,-1.774912,0
4326,0.512500,0.937500,2.708333,-0.005169,-1.594111,0
4327,0.512500,1.625000,0.416667,-0.003999,-1.618012,0
4328,0.512500,1.875000,0.833333,-0.004272,-1.617800,0
4329,0.475000,1.937500,1.250000,-0.005537,-1.540239,0
4330,0.512500,2.000000,1.041667,-0.005141,-1.617406,0
4331,0.550000,1.000000,2.708333,-0.001487,-1.693341,0
4332,0.550000,1.812500,3.750000,-0.001987,-1.685738,0
4333,0.587500,0.625000,1.250000,-0.000036,-1.774353,0
4334,0.325000,0.625000,3.125000,-0.320737,-1.117831,0
4335,0.512500,1.500000,2.708333,-0.286797,-1.127360,0
4336,0.437500,1.562500,3.541667,-0.327491,-1.043941,0
4337,0.925000,1.750000,1.041667,-0.324749,-1.064159,0
4338,0.587500,1.875000,2.708333,-0.227119,-1.128188,0
4339,0.325000,2.000000,4.583333,-0.314950,-1.125922,0
4340,0.250000,0.562500,3.541667,-0.727431,-0.914342,1
4341,0.250000,0.750000,1.875000,-0.389032,-0.915119,0
4342,0.287500,1.062500,3.125000,-0.345282,-1.016966,0
4343,0.400000,0.687500,2.500000,-0.092545,-1.318540,0
4344,0.362500,1.000000,4.375000,-0.104665,-1.220979,0
4345,0.362500,1.062500,1.250000,-0.102815,-1.242306,0
4346,0.325000,1.375000,3.125000,-0.144280,-1.146562,0
4347,0.325000,1.937500,4.166667,-0.146128,-1.146002,0
4348,0.325000,0.812500,0.416667,-0.154293,-1.132111,0
4349,0.325000,1.125000,2.291667,-0.152964,-1.143770,0
4350,0.400000,1.437500,1.666667,-0.031824,-1.343621,0
4351,0.400000,1.625000,2.083333,-0.033563,-1.342285,0
4352,0.437500,1.625000,1.666667,-0.031753,-1.437001,0
4353,0.475000,0.625000,1.666667,-0.006225,-1.513750,0
4354,0.475000,0.875000,2.916667,-0.006770,-1.508154,0
4355,0.475000,1.125000,3.541667,-0.012642,-1.504209,0
4356,0.475000,1.375000,3.958333,-0.014477,-1.500607,0
4357,0.475000,1.562500,4.166667,-0.015779,-1.499585,0
4358,0.437500,1.750000,1.666667,-0.017195,-1.437668,0
4359,0.962500,0.500000,0.416667,-0.000000,-2.776684,0
4360,0.962500,1.000000,1.875000,-0.000000,-2.676009,0
4361,1.000000,1.937500,2.708333,-0.000000,-2.767512,0
4362,0.962500,1.750000,2.708333,-0.000000,-2.650071,0
4363,0.925000,0.562500,0.625000,-0.000000,-2.646119,0
4364,0.925000,0.812500,1.458333,-0.000000,-2.593857,0
4365,0.925000,1.000000,1.875000,-0.000000,-2.550248,0
4366,0.925000,1.437500,2.500000,-0.000000,-2.540065,0
4367,0.925000,1.750000,2.708333,-0.000000,-2.533209,0
4368,0.925000,2.000000,2.916667,-0.000000,-2.541719,0
4369,0.850000,0.562500,0.625000,-0.000000,-2.345890,0
4370,0.887500,0.875000,1.666667,-0.000000,-2.462852,0
4371,0.850000,1.375000,2.708333,-0.000000,-2.421751,0
4372,0.850000,1.562500,2.916667,-0.000000,-2.445507,0
4373,0.887500,1.562500,2.708333,-0.000000,-2.451360,0
4374,0.850000,1.875000,3.125000,-0.000000,-2.444238,0
4375,0.887500,1.500000,2.708333,-0.000000,-2.482802,0
4376,0.812500,1.250000,2.708333,-0.000000,-2.314559,0
4377,0.812500,0.875000,1.875000,-0.000000,-2.236476,0
4378,0.850000,0.937500,1.875000,-0.000000,-2.311542,0
4379,0.812500,1.437500,2.916667,-0.000000,-2.307294,0
4380,0.812500,1.750000,3.125000,-0.000000,-2.305024,0
4381,0.850000,1.000000,2.083333,-0.000000,-2.320885,0
4382,0.812500,0.687500,1.250000,-0.000000,-2.212198,0
4383,0.812500,0.750000,1.458333,-0.000000,-2.211031,0
4384,0.775000,0.687500,1.250000,-0.000000,-2.102941,0
4385,0.737500,0.812500,1.875000,-0.000000,-2.077503,0
4386,0.737500,0.687500,1.041667,-0.000000,-2.076902,0
4387,0.737500,1.937500,3.125000,-0.000000,-2.076784,0
4388,0.700000,0.812500,1.666667,-0.000000,-2.012977,0
4389,0.700000,0.875000,1.875000,-0.000000,-2.012012,0
4390,0.737500,1.625000,2.916667,-0.000000,-2.074758,0
4391,0.700000,2.000000,3.333333,-0.000000,-2.021993,0
4392,0.625000,0.562500,0.833333,-0.000001,-1.865667,0
4393,0.662500,0.750000,1.666667,-0.000000,-1.938723,0
4394,0.662500,0.812500,1.875000,-0.000001,-1.937878,0
4395,0.625000,1.312500,3.125000,-0.000001,-1.864866,0
4396,0.625000,1.687500,3.541667,-0.000001,-1.866334,0
4397,0.625000,2.000000,3.750000,-0.000001,-1.868265,0
4398,0.625000,0.812500,2.083333,-0.000001,-1.860928,0
4399,0.625000,1.500000,3.333333,-0.000001,-1.859416,0
4400,0.587500,1.625000,3.750000,-0.000002,-1.776950,0
4401,0.512500,1.437500,0.000000,-0.004015,-1.617613,0
4402,0.475000,1.375000,0.208333,-0.005504,-1.540239,0
4403,0.512500,0.625000,1.250000,-0.004833,-1.594147,0
4404,0.512500,0.875000,2.500000,-0.004952,-1.594111,0
4405,0.512500,1.500000,0.208333,-0.004811,-1.617320,0
4406,0.550000,0.750000,1.875000,-0.001054,-1.693341,0
4407,0.550000,1.750000,3.750000,-0.001068,-1.689292,0
4408,0.550000,1.562500,3.541667,-0.001943,-1.682731,0
4409,0.587500,0.562500,0.833333,-0.000030,-1.774353,0
4410,0.325000,0.750000,3.958333,-0.320385,-1.117831,0
4411,0.587500,1.250000,1.250000,-0.160970,-1.128173,0
4412,0.325000,1.812500,4.166667,-0.214340,-1.127428,0
4413,0.325000,1.062500,2.291667,-0.292423,-1.125922,0
4414,0.325000,1.500000,3.750000,-0.301129,-1.124847,0
4415,0.250000,0.625000,4.166667,-0.725599,-0.914342,1
4416,0.287500,0.562500,3.125000,-0.342718,-1.000714,0
4417,0.287500,1.625000,4.791667,-0.342509,-1.014930,0
4418,0.400000,0.625000,2.083333,-0.083009,-1.318540,0
4419,0.362500,0.875000,3.958333,-0.102736,-1.221813,0
4420,0.362500,1.875000,3.333333,-0.101036,-1.241398,0
4421,0.325000,1.187500,2.500000,-0.136363,-1.146562,0
4422,0.325000,1.000000,1.666667,-0.140997,-1.144658,0
4423,0.325000,1.562500,3.541667,-0.136423,-1.145012,0
4424,0.400000,1.750000,2.291667,-0.033487,-1.342285,0
4425,0.437500,1.437500,1.250000,-0.031421,-1.437001,0
4426,0.475000,0.937500,3.125000,-0.006504,-1.505517,0
4427,0.475000,1.750000,4.375000,-0.007430,-1.499773,0
4428,0.437500,1.375000,0.833333,-0.014858,-1.438872,0
4429,0.475000,1.812500,4.375000,-0.014678,-1.499252,0
4430,0.962500,0.625000,1.041667,-0.000000,-2.776684,0
4431,0.962500,1.250000,2.291667,-0.000000,-2.671600,0
4432,0.962500,1.437500,2.500000,-0.000000,-2.667775,0
4433,0.962500,0.875000,1.666667,-0.000000,-2.717277,0
4434,1.000000,1.875000,2.708333,-0.000000,-2.764533,0
4435,0.925000,0.500000,0.416667,-0.000000,-2.646119,0
4436,0.925000,0.875000,1.666667,-0.000000,-2.589471,0
4437,0.887500,1.687500,2.916667,-0.000000,-2.529591,0
4438,0.925000,1.687500,2.708333,-0.000000,-2.532456,0
4439,0.887500,1.750000,2.916667,-0.000000,-2.524517,0
4440,0.925000,1.625000,2.708333,-0.000000,-2.535471,0
4441,0.925000,1.937500,2.916667,-0.000000,-2.539625,0
4442,0.850000,0.750000,1.458333,-0.000000,-2.338607,0
4443,0.850000,1.312500,2.708333,-0.000000,-2.445106,0
4444,0.850000,0.687500,1.250000,-0.000000,-2.339900,0
4445,0.887500,1.375000,2.500000,-0.000000,-2.423767,0
4446,0.850000,1.500000,2.916667,-0.000000,-2.444238,0
4447,0.850000,1.812500,3.125000,-0.000000,-2.441773,0
4448,0.812500,0.625000,1.041667,-0.000000,-2.213471,0
4449,0.812500,0.937500,2.083333,-0.000000,-2.244941,0
4450,0.812500,1.687500,3.125000,-0.000000,-2.302251,0
4451,0.775000,0.812500,1.875000,-0.000000,-2.111168,0
4452,0.812500,0.812500,1.666667,-0.000000,-2.209041,0
4453,0.775000,1.750000,3.333333,-0.000000,-2.154107,0
4454,0.775000,0.500000,0.208333,-0.000000,-2.102941,0
4455,0.737500,1.312500,2.916667,-0.000000,-2.080783,0
4456,0.737500,0.562500,0.416667,-0.000000,-2.076902,0
4457,0.737500,1.375000,2.708333,-0.000000,-2.075246,0
4458,0.662500,1.437500,3.125000,-0.000000,-1.941512,0
4459,0.700000,0.750000,1.458333,-0.000000,-2.013894,0
4460,0.700000,0.937500,2.083333,-0.000000,-2.010696,0
4461,0.700000,1.250000,2.708333,-0.000000,-2.010352,0
4462,0.700000,1.625000,3.125000,-0.000000,-2.019451,0
4463,0.700000,1.937500,3.333333,-0.000000,-2.020609,0
4464,0.662500,0.875000,2.083333,-0.000001,-1.936357,0
4465,0.662500,1.687500,3.333333,-0.000000,-1.936377,0
4466,0.662500,2.000000,3.541667,-0.000000,-1.936799,0
4467,0.625000,0.625000,1.250000,-0.000001,-1.863845,0
4468,0.625000,0.875000,2.291667,-0.000001,-1.860459,0
4469,0.587500,1.250000,3.333333,-0.000001,-1.779696,0
4470,0.475000,0.687500,2.083333,-0.005316,-1.511794,0
4471,0.475000,1.312500,0.000000,-0.005253,-1.540164,0
4472,0.512500,1.000000,2.916667,-0.003657,-1.605122,0
4473,0.512500,1.187500,3.333333,-0.004278,-1.604990,0
4474,0.512500,1.312500,3.541667,-0.004555,-1.604544,0
4475,0.550000,1.187500,3.125000,-0.000783,-1.693341,0
4476,0.512500,1.562500,0.000000,-0.001382,-1.625832,0
4477,0.512500,1.625000,0.208333,-0.001776,-1.625239,0
4478,0.512500,1.750000,0.416667,-0.001756,-1.625497,0
4479,0.512500,1.812500,0.416667,-0.001304,-1.626134,0
4480,0.512500,1.875000,0.416667,-0.001001,-1.628260,0
4481,0.512500,1.875000,0.625000,-0.001941,-1.624875,0
4482,0.512500,2.000000,0.625000,-0.001191,-1.626443,0
4483,0.587500,1.000000,2.708333,-0.000022,-1.774353,0
4484,0.325000,0.500000,1.875000,-0.307727,-1.117831,0
4485,0.325000,1.062500,3.541667,-0.317562,-1.018948,0
4486,0.737500,1.562500,1.250000,-0.143801,-1.127840,0
4487,0.625000,1.250000,1.041667,-0.156899,-1.127244,0
4488,0.625000,1.312500,1.250000,-0.164181,-1.127224,0
4489,0.475000,1.375000,2.708333,-0.294808,-1.123981,0
4490,0.325000,1.562500,3.750000,-0.225550,-1.124398,0
4491,0.250000,0.500000,2.916667,-0.670954,-0.914342,1
4492,0.362500,1.937500,5.000000,-0.721558,-0.263327,1
4493,0.287500,1.750000,5.000000,-0.341869,-1.014930,0
4494,0.400000,1.125000,4.166667,-0.080677,-1.318540,0
4495,0.362500,1.625000,2.916667,-0.095535,-1.240264,0
4496,0.850000,1.937500,1.250000,-0.099308,-1.202010,0
4497,0.325000,0.937500,1.250000,-0.122526,-1.145944,0
4498,0.325000,1.312500,2.916667,-0.132327,-1.145552,0
4499,0.400000,1.062500,0.416667,-0.033486,-1.339476,0
4500,0.437500,1.750000,1.875000,-0.031289,-1.436683,0
4501,0.475000,1.500000,4.166667,-0.006156,-1.499252,0
4502,0.437500,1.687500,1.458333,-0.011569,-1.447440,0
4503,0.437500,1.812500,1.666667,-0.012184,-1.447354,0
4504,0.437500,1.937500,1.875000,-0.014281,-1.444827,0
4505,0.962500,0.687500,1.250000,-0.000000,-2.776684,0
4506,0.962500,1.062500,2.083333,-0.000000,-2.672604,0
4507,0.962500,1.375000,2.500000,-0.000000,-2.665514,0
4508,1.000000,1.812500,2.708333,-0.000000,-2.760108,0
4509,0.925000,0.625000,1.041667,-0.000000,-2.646119,0
4510,0.962500,1.687500,2.708333,-0.000000,-2.642922,0
4511,0.925000,0.937500,1.875000,-0.000000,-2.548844,0
4512,0.925000,1.062500,2.083333,-0.000000,-2.548024,0
4513,0.925000,1.562500,2.708333,-0.000000,-2.541719,0
4514,0.887500,1.625000,2.916667,-0.000000,-2.529968,0
4515,0.887500,2.000000,3.125000,-0.000000,-2.526201,0
4516,0.887500,0.500000,0.208333,-0.000000,-2.508795,0
4517,0.887500,1.437500,2.708333,-0.000000,-2.521306,0
4518,0.887500,1.375000,2.708333,-0.000000,-2.530388,0
4519,0.925000,1.375000,2.500000,-0.000000,-2.537339,0
4520,0.850000,0.812500,1.666667,-0.000000,-2.336350,0
4521,0.812500,1.187500,2.708333,-0.000000,-2.305024,0
4522,0.850000,0.625000,1.041667,-0.000000,-2.342762,0
4523,0.887500,1.062500,2.083333,-0.000000,-2.423079,0
4524,0.850000,1.187500,2.500000,-0.000000,-2.361829,0
4525,0.887500,1.187500,2.291667,-0.000000,-2.421471,0
4526,0.850000,1.750000,3.125000,-0.000000,-2.439632,0
4527,0.812500,1.375000,2.916667,-0.000000,-2.302251,0
4528,0.812500,1.625000,3.125000,-0.000000,-2.300523,0
4529,0.812500,2.000000,3.333333,-0.000000,-2.299837,0
4530,0.775000,1.687500,3.333333,-0.000000,-2.154113,0
4531,0.775000,1.312500,2.916667,-0.000000,-2.153580,0
4532,0.775000,1.500000,3.125000,-0.000000,-2.152911,0
4533,0.775000,0.625000,1.041667,-0.000000,-2.102941,0
4534,0.737500,1.687500,3.333333,-0.000000,-2.081406,0
4535,0.737500,2.000000,3.541667,-0.000000,-2.085909,0
4536,0.737500,0.750000,1.666667,-0.000000,-2.078986,0
4537,0.737500,0.625000,0.833333,-0.000000,-2.076902,0
4538,0.737500,1.187500,2.500000,-0.000000,-2.075668,0
4539,0.737500,1.562500,2.916667,-0.000000,-2.075149,0
4540,0.700000,1.125000,2.500000,-0.000000,-2.009916,0
4541,0.700000,1.000000,2.291667,-0.000000,-2.009970,0
4542,0.700000,1.375000,2.916667,-0.000000,-2.013893,0
4543,0.700000,1.875000,3.333333,-0.000000,-2.017062,0
4544,0.625000,1.437500,3.333333,-0.000000,-1.865537,0
4545,0.625000,1.937500,3.750000,-0.000000,-1.868281,0
4546,0.662500,0.937500,2.291667,-0.000000,-1.935199,0
4547,0.662500,1.250000,2.916667,-0.000000,-1.935914,0
4548,0.625000,0.750000,1.875000,-0.000001,-1.862211,0
4549,0.587500,1.125000,3.125000,-0.000001,-1.781037,0
4550,0.475000,1.562500,0.625000,-0.005157,-1.540047,0
4551,0.512500,0.687500,1.666667,-0.004478,-1.594111,0
4552,0.512500,1.062500,3.125000,-0.002197,-1.604544,0
4553,0.512500,1.437500,3.750000,-0.002947,-1.601302,0
4554,0.512500,1.625000,3.958333,-0.002977,-1.599034,0
4555,0.512500,1.937500,4.166667,-0.003847,-1.597813,0
4556,0.550000,1.062500,2.916667,-0.000477,-1.693341,0
4557,0.550000,1.500000,3.541667,-0.000777,-1.688417,0
4558,0.512500,1.937500,0.416667,-0.000782,-1.629277,0
4559,0.550000,2.000000,3.958333,-0.000647,-1.692506,0
4560,0.512500,1.937500,0.625000,-0.001496,-1.625320,0
4561,0.512500,1.687500,0.208333,-0.001249,-1.626024,0
