Index,car_width,car_length,sampling_rate,isCollision,ego_vimpact,min_ttc,stopCondition,endTime,timeCollision
1958,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1959,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1960,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1961,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1962,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1963,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1964,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1965,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1966,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1967,1.98,4.31,100,1.00,2.87,0.16,4.00,8.58,-1
1968,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1969,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1970,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1971,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1972,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1973,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1974,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1975,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1976,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1977,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1978,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1979,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1980,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1981,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1982,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1983,1.98,4.31,100,1.00,2.86,0.38,4.00,7.83,-1
1984,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1985,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1986,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1987,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1988,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1989,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1990,1.98,4.31,100,1.00,2.57,0.12,4.00,9.16,-1
1991,1.98,4.31,100,1.00,2.79,0.38,4.00,7.97,-1
1992,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
1993,1.98,4.31,100,1.00,2.87,0.38,4.00,7.74,-1
1994,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1995,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1996,1.98,4.31,100,0.00,0.00,0.39,3.00,10.00,-1
1997,1.98,4.31,100,1.00,2.86,0.39,4.00,7.82,-1
1998,1.98,4.31,100,0.00,0.00,0.16,3.00,10.00,-1
1999,1.98,4.31,100,0.00,0.00,0.40,3.00,10.00,-1
