Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
1403,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1404,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1405,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1406,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1407,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1408,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1409,0.807346,1.552890,1.151429,-0.715178,-4.152492,1
1410,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1411,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1412,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1413,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1414,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1415,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1416,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1417,0.807382,1.552594,1.151207,-0.720364,-4.152385,1
1418,0.910440,0.972350,0.058688,-0.975211,-2.877035,1
1419,0.866699,0.972808,0.036438,-0.731830,-3.352109,1
1420,0.395887,1.269815,3.915370,-0.999695,-1.302627,1
1421,0.873645,0.972808,0.036438,-0.787874,-3.263944,1
1422,0.722715,0.952893,0.772615,-0.949188,-2.950718,1
1423,0.734708,0.950494,0.782111,-0.991918,-2.766288,1
1424,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1425,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1426,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1427,0.926728,0.972846,0.036438,-0.990135,-2.777889,1
1428,0.807355,1.552890,1.134784,-0.636107,-4.152492,1
1429,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1430,0.910440,0.977081,0.058688,-0.935926,-2.963276,1
1431,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1432,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1433,0.807384,1.552947,1.150284,-0.717463,-4.152385,1
1434,0.395196,1.265494,3.874967,-0.998985,-1.299599,1
1435,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1436,0.929086,0.982814,0.036438,-0.938573,-2.867892,1
1437,0.734723,0.949150,0.772615,-0.991604,-2.766288,1
1438,0.922997,1.322368,0.010706,-0.596344,-4.686688,0
1439,0.343541,0.737103,2.966589,-0.998778,-1.161534,1
1440,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1441,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1442,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1443,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1444,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1445,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1446,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1447,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1448,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1449,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1450,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1451,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1452,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1453,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1454,0.807382,1.552594,1.151207,-0.720364,-4.152385,1
1455,0.910440,0.972350,0.058688,-0.975211,-2.877035,1
1456,0.866699,0.972808,0.036438,-0.731830,-3.352109,1
1457,0.395887,1.269815,3.915370,-0.999695,-1.302627,1
1458,0.873645,0.972808,0.036438,-0.787874,-3.263944,1
1459,0.722715,0.952893,0.772615,-0.949188,-2.950718,1
1460,0.734708,0.950494,0.782111,-0.991918,-2.766288,1
1461,0.905940,0.972808,0.025435,-0.934213,-3.060080,1
1462,0.807553,1.552947,1.150284,-0.719730,-4.152590,1
1463,0.810186,1.552890,1.142196,-0.697460,-4.200898,1
1464,0.873477,0.972808,0.036438,-0.785458,-3.263945,1
1465,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1466,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1467,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1468,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1469,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1470,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1471,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1472,0.734723,0.949150,0.772615,-0.991604,-2.766288,1
1473,0.734265,0.964786,0.783148,-0.944466,-2.864670,1
1474,0.926728,0.972846,0.036438,-0.990135,-2.777889,1
1475,0.929086,0.982814,0.036438,-0.938573,-2.867892,1
1476,0.910440,0.977081,0.058688,-0.935926,-2.963276,1
1477,0.395196,1.265494,3.874967,-0.998985,-1.299599,1
1478,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1479,0.807384,1.552947,1.150284,-0.717463,-4.152385,1
1480,0.802428,1.323791,1.191457,-0.996159,-2.189080,1
1481,0.802428,1.323791,1.191351,-0.996159,-2.189080,1
1482,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1483,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1484,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1485,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1486,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1487,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1488,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1489,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1490,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1491,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1492,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1493,0.807382,1.552594,1.151207,-0.720364,-4.152385,1
1494,0.866699,0.972808,0.036438,-0.731830,-3.352109,1
1495,0.395887,1.269815,3.915370,-0.999695,-1.302627,1
1496,0.873645,0.972808,0.036438,-0.787874,-3.263944,1
1497,0.722715,0.952893,0.772615,-0.949188,-2.950718,1
1498,0.734708,0.950494,0.782111,-0.991918,-2.766288,1
1499,0.905940,0.972808,0.025435,-0.934213,-3.060080,1
1500,0.807553,1.552947,1.150284,-0.719730,-4.152590,1
