Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
407,0.100000,0.578947,1.842105,-0.000539,-0.543839,0
408,0.100000,0.578947,2.105263,-0.000533,-0.543839,0
409,0.100000,0.578947,2.368421,-0.000528,-0.543839,0
410,0.100000,0.578947,2.631579,-0.000522,-0.543839,0
411,0.100000,0.578947,2.894737,-0.000516,-0.543839,0
412,0.100000,0.578947,3.157895,-0.000511,-0.543839,0
413,0.100000,0.578947,3.421053,-0.000505,-0.543839,0
414,0.100000,0.578947,3.684211,-0.000500,-0.543839,0
415,0.100000,0.578947,3.947368,-0.000495,-0.543839,0
416,0.100000,0.578947,4.210526,-0.000381,-0.543839,0
417,0.100000,0.578947,4.473684,-0.000186,-0.543839,0
418,0.100000,0.578947,4.736842,-0.000058,-0.543839,0
419,0.100000,0.578947,5.000000,-0.000011,-0.543839,0
420,0.147368,0.578947,0.000000,-0.004841,-0.643828,0
421,0.147368,0.578947,0.263158,-0.004897,-0.643828,0
422,0.147368,0.578947,0.526316,-0.004954,-0.643828,0
423,0.147368,0.578947,0.789474,-0.005011,-0.643828,0
424,0.147368,0.578947,1.052632,-0.005072,-0.643828,0
425,0.147368,0.578947,1.315789,-0.005131,-0.643828,0
426,0.147368,0.578947,1.578947,-0.005190,-0.643828,0
427,0.147368,0.578947,1.842105,-0.005253,-0.643828,0
428,0.147368,0.578947,2.105263,-0.005314,-0.643828,0
429,0.147368,0.578947,2.368421,-0.005375,-0.643828,0
430,0.147368,0.578947,2.631579,-0.005440,-0.643828,0
431,0.147368,0.578947,2.894737,-0.005503,-0.643828,0
432,0.147368,0.578947,3.157895,-0.005567,-0.643828,0
433,0.147368,0.578947,3.421053,-0.005616,-0.643828,0
434,0.147368,0.578947,3.684211,-0.004291,-0.643828,0
435,0.147368,0.578947,3.947368,-0.002086,-0.643828,0
436,0.147368,0.578947,4.210526,-0.000611,-0.643828,0
437,0.147368,0.578947,4.473684,-0.000118,-0.643828,0
438,0.147368,0.578947,4.736842,-0.000015,-0.643828,0
439,0.147368,0.578947,5.000000,-0.000001,-0.643828,0
440,0.194737,0.578947,0.000000,-0.045004,-0.792796,0
441,0.194737,0.578947,0.263158,-0.053180,-0.792796,0
